"race","sex","age","w","s_lost_none","s_lost_mom","s_lost_dad","s_lost_both","s_lost_none0","s_lost_mom0","s_lost_dad0","i_lost_none_to_lost_mom","i_lost_none_to_lost_dad","i_lost_dad_to_lost_both","i_lost_mom_to_lost_both","i_lost_none_to_lost_both"
"non-hispanic other","male",3,11335.293282,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",0,11641.391675,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",71,9295.4887605,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",48,6492.8680981,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",19,6716.1616949,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",41,8170.8958126,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic other","female",34,8170.8958126,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",4,8710.2971536,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",1,8710.2971536,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",65,4607.7950101,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",64,4607.7950101,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",43,5613.7720378,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",33,5613.7720378,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","female",10,6086.2175256,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","female",8,6297.0552793,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",17,3676.7008161,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",41,3844.9401498,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",21,3676.7008161,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",16,3819.3355302,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",25,3676.7008161,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",27,14797.05585,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",29,14797.05585,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",17,11008.453948,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",17,11517.638346,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",41,34794.206821,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","female",39,10516.400726,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","male",31,10516.400726,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",88,3884.6440592,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",70,5855.0593128,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",24,12182.148432,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",32,13106.175568,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",31,30021.183358,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",34,30021.183358,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",35,23268.444695,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",39,6983.7134501,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",36,6983.7134501,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",6,6482.9383081,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",3,7461.9208105,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",75,7725.5831843,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",40,11159.139292,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",55,3390.0638498,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",23,4244.0705092,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",28,4960.9752957,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",30,4731.8072757,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",3,5033.6447852,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",32,8644.7623557,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",14,6542.6429452,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",11,6542.6429452,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",25,8205.248124,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",24,7362.8035547,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",33,6288.4832074,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",54,7121.5612688,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",61,4468.1740954,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",59,4468.1740954,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",19,6002.8968185,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",76,2849.7713922,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",54,9018.8966383,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",20,8819.6103922,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",18,8966.3961075,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",21,9804.3951004,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",53,9018.8966383,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",57,4562.4016922,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",55,4562.4016922,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",3,4209.7139443,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",24,5496.3592665,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",76,5312.0592524,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",41,3396.1153898,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",23,3418.3864291,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",13,3455.4503668,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",3,3706.5046853,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",39,3376.8355142,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",17,3084.3335629,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",39,17143.460136,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",75,13239.102713,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",12,17542.570659,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",65,6328.6895898,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",58,6328.6895898,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",10,7198.2131962,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",69,6008.5597726,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",64,11883.349882,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",64,11883.349882,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",31,6298.3050152,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",66,3601.8715465,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","female",58,3296.2887487,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",41,3296.2887487,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",80,2176.2509514,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",58,2945.3245895,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",71,2945.3245895,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",35,6348.1449323,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",31,6348.1449323,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",28,6054.6599779,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",65,2780.7935323,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",42,7336.4693805,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",22,8916.5336934,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",17,6463.1113621,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",8,8294.8740032,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",33,3605.5044181,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",38,7458.7664078,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",67,12684.253302,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",11,16248.219225,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",44,5960.5853963,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",2,7248.6322179,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",28,5952.7175734,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",25,5952.7175734,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",73,2995.4982199,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",59,5015.4585122,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","female",85,5056.0626899,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",49,6526.9439443,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","male",62,3108.7110793,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic asian","female",59,3108.7110793,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",23,4033.4360785,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",32,11251.492306,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",32,11251.492306,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",34,4593.0684478,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",2,5031.7582685,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",36,4090.8980087,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",42,3844.9401498,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",55,4727.309613,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",61,5164.4770886,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","male",72,5164.4770886,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",72,8433.7467704,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",75,8433.7467704,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",46,11809.308625,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",47,3320.4074841,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",51,3320.4074841,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",24,3069.4806317,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",18,2954.8495686,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",54,12241.789212,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",59,12241.789212,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",18,12300.774699,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",18,5055.864327,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",19,5055.864327,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",20,4440.321812,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",45,11649.438421,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",49,11649.438421,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",20,11405.799287,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",18,11405.799287,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",11,10392.291123,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",35,4697.2526802,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",34,4697.2526802,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",6,4963.2788307,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",42,6173.1519792,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",22,6108.7568584,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",12,6174.9912027,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",10,8536.9209768,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",43,3508.7693167,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",30,9680.2951795,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",30,9680.2951795,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",47,19999.845974,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",25,29747.880739,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",17,17588.072813,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",40,19999.845974,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",48,6905.4212038,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",27,7523.597045,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",25,7523.597045,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",20,6769.0318851,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",22,6769.0318851,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",22,6516.2395027,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",3,8917.816172,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",85,4175.6216299,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",52,6748.1493003,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",32,6298.3050152,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",50,7547.1005283,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",58,5219.0781886,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",30,10314.155903,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",26,12105.520127,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",84,6493.6670167,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",53,11934.910841,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",35,8232.7312168,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",58,8075.9152676,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",5,8381.2632927,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",33,3426.2743907,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",32,3981.9484868,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",24,5293.4626444,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",24,5293.4626444,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",34,5063.764055,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",10,4881.9465666,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",67,5758.8664196,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",54,4989.1922431,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",85,3858.310892,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",74,3858.310892,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",30,3930.1682211,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",30,3930.1682211,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",0,6393.4740847,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",64,3876.6612107,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",72,3654.6826853,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",29,7113.4431582,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",28,7113.4431582,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",57,5900.6380525,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",0,8618.2812951,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",69,6201.089946,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",68,6201.089946,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",39,4838.1214697,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",32,6218.3979938,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",32,6218.3979938,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",54,6994.2237237,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",13,5900.1969295,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",40,4081.6512638,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",38,4081.6512638,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",10,4611.2506115,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",8,4880.8527332,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",8,4880.8527332,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",79,4013.1111495,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",80,4013.1111495,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",52,6036.4317954,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",20,5347.1776054,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",19,5347.1776054,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",76,3190.127489,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",71,3190.127489,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",34,4324.6730682,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,12784.412028,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",31,11124.320174,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",66,9821.3588215,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",65,9821.3588215,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",75,5188.387532,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",84,5188.387532,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",37,9293.3489802,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",54,7804.4750339,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",57,7804.4750339,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",15,6976.3214337,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",14,6889.5955465,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",84,4987.6095235,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",34,6790.3850457,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",68,6708.9346353,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",51,6263.2321381,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",41,6263.2321381,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",14,6843.6026564,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",2,8160.0131329,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",35,4638.808969,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",40,4638.808969,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",61,3593.4685736,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",60,3593.4685736,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",8,4537.7847286,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",12,4424.0912767,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",71,2764.9216895,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",49,6553.0234182,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",73,2490.0764511,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",44,3508.7693167,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",33,11640.735283,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",41,13485.636945,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",20,11477.674286,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",17,13251.024764,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",20,11477.674286,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",75,5359.3151262,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",77,6903.6021031,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",48,9575.3310444,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",28,6004.4451006,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",35,5992.4337604,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,5992.4337604,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",34,17883.509496,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",36,17883.509496,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",30,17940.547496,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",37,7206.4458687,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",35,7206.4458687,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",4,8621.0295277,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",2,8662.0188371,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",2,8662.0188371,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",58,4056.7624223,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",49,4056.7624223,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,6282.807912,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",41,4335.1970058,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",17,3870.7479515,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",9,4763.8020259,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",8,4758.9797743,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",1,6105.9077761,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",48,4811.329952,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",60,5295.4567536,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",56,5295.4567536,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",40,6610.1297119,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",34,6357.5472568,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",23,8621.4794786,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",4,9723.475577,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",37,6900.5737085,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",37,6900.5737085,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",7,7406.6933047,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",4,7848.7861631,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",34,21197.490529,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",38,21197.490529,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",16,16783.435831,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",14,20615.030236,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",12,22205.043487,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",6,19012.600595,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",73,4190.2271368,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",42,5865.7595798,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",76,2842.9189887,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",18,4061.5493985,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",15,3745.1860709,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",20,4061.5493985,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",57,6803.8885907,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",85,6803.8885907,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",24,8307.7271107,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",49,4040.8252471,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","male",52,4040.8252471,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",13,3715.3305394,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",18,3579.4341758,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",50,4040.8252471,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",16,3579.4341758,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",48,4482.2592336,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic other","male",40,4482.2592336,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",19,4186.2770101,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",17,4186.2770101,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",21,4348.6803316,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",60,6790.9955612,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",49,7719.5519974,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",57,6790.9955612,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",68,6092.4373517,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",41,6070.1018046,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",46,6070.1018046,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",8,6497.0698582,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",6,6339.3922524,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",34,4472.8178399,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",34,4472.8178399,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",61,4786.7268035,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",27,6540.0088583,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",23,6358.7326574,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",40,5579.4687997,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",35,5038.439936,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",55,7021.252813,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",55,7021.252813,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",21,7697.4139586,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",57,5267.645426,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",30,5267.645426,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",24,6617.6944802,1,0,0,0,1,0,0,0,0,0,0,0
