"race","sex","age","w","s_lost_none","s_lost_mom","s_lost_dad","s_lost_both","s_lost_none0","s_lost_mom0","s_lost_dad0","i_lost_none_to_lost_mom","i_lost_none_to_lost_dad","i_lost_dad_to_lost_both","i_lost_mom_to_lost_both","i_lost_none_to_lost_both"
"non-hispanic white","male",57,1431.884114,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",21,3260.8787748,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",28,3260.8787748,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",1,3208.4341186,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",20,1352.5794644,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",45,1337.5299433,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",25,1822.9999762,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",34,3951.0062329,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",11,2606.1519585,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",21,9094.9073808,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",41,7509.9468769,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",31,11035.146799,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",9,10089.256908,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",6,10089.256908,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",24,9188.2867541,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",22,7549.2257767,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",49,7058.888659,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",47,7058.888659,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",9,7071.8035696,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",36,7711.9022401,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",57,3979.4085184,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",36,5145.9912149,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",77,5068.3804509,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",78,5068.3804509,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",41,2267.6683678,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",14,2639.9772874,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",23,2833.0466616,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",38,5768.7669654,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",18,7051.2226973,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",10,5759.9344509,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",56,10398.527308,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",57,10398.527308,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",26,14073.205348,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",4,16612.331574,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic asian","male",47,5099.8854487,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",34,5099.8854487,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic asian","male",4,5221.2026781,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",31,7825.4908376,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",21,7124.43905,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",64,6036.5717572,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",52,5809.6837321,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",29,5893.7671998,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",58,4639.7905237,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",78,3418.0727333,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",38,8831.9656659,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",33,13689.935817,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",28,8502.5570434,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",79,8958.9208536,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",75,5248.5207767,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",75,3922.4489447,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",82,3922.4489447,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",42,10101.197637,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",76,4429.7381435,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",41,6666.6786901,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",41,6666.6786901,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",6,7392.5047242,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",34,7546.0727768,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",68,4764.5356336,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",64,4764.5356336,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",46,8784.431082,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",45,8784.431082,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",16,10811.548703,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",13,10851.511619,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",73,7319.4733583,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",59,10132.209148,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",37,14196.572335,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",4,16054.56915,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",65,6342.9416349,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",40,8389.7240162,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",4,9527.9805668,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",2,11610.995585,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",79,5668.847395,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",29,23654.902803,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",39,20054.359804,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",46,16052.485705,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",27,8280.8565073,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",26,8280.8565073,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",7,6802.9996953,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",5,7752.1302023,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",4,7544.0877705,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",50,8070.2572413,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",52,8070.2572413,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","male",23,10123.782928,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",20,10123.782928,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",67,3633.2336776,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",51,3484.0964708,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",68,12411.707608,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",66,12411.707608,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",74,6040.4818802,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",79,4484.6374613,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",62,2084.6753818,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",39,4765.113453,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",55,5854.2339169,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",63,7648.3870583,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",69,5461.512494,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",57,5534.8546916,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",63,1952.6492224,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",60,5692.3247828,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",35,3973.964777,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",35,3062.2690408,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",47,5289.7889923,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",57,4482.2731695,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",55,10169.329183,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",74,5582.7175592,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",32,15112.796662,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",13,13053.022958,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",11,13605.620299,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",8,11742.894625,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",71,4255.52887,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",58,3369.5210298,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",38,6965.3545665,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",30,6965.3545665,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",9,6739.2753583,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",4,8010.9833127,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",17,4889.7216628,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",21,5361.1351082,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",19,6218.7342524,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",15,4892.6371883,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",13,4792.9692157,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",46,4828.601273,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",42,5873.3362474,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",29,5638.1358383,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",21,5361.1351082,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",87,2683.6218889,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",49,1888.7418955,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",35,1888.7418955,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",14,1772.58815,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",12,1772.58815,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",10,1907.1292371,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",21,2144.4540433,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",4,2362.2212001,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",7,2130.1700873,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",35,2212.8899413,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",43,6477.6275094,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",13,5953.3530362,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",6,6718.1025162,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",35,9146.1430628,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",26,11647.472318,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",32,9146.1430628,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",6,6614.6006747,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",49,1959.9908012,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",51,1959.9908012,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",20,2103.1372479,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",17,1955.668352,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",47,4828.601273,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",19,6016.517578,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",14,5533.2467159,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",58,2195.3380331,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",64,1918.2583423,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",69,3884.5280824,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",48,3400.5293574,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",33,2672.7646381,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",42,2672.7646381,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",32,3236.8785229,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",2,4187.1436736,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",12,3175.2944933,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",23,3812.1965413,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",45,5034.2821147,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",15,6064.4772979,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",14,4950.4892115,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",35,3228.9351399,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",20,2737.5865911,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",57,2278.865406,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",50,2278.865406,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",29,3260.2488455,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",28,3135.6200429,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",24,3114.2788323,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",9,2752.8934659,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",3,3012.4179138,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",22,3574.8180074,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",28,4617.3035901,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",22,3656.6845295,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",1,3840.974531,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",39,10505.701085,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",25,6221.3727541,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",32,4361.3826679,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",11,4407.5470402,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",6,4536.1724403,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",6,4910.9614482,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",32,5911.0071224,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",39,6675.90833,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",38,6607.407283,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",50,5026.5215241,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",14,4536.4172483,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",32,3676.5689012,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",29,3593.9255929,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",40,5552.0915449,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",33,3103.8302043,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",22,3129.487067,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",41,3154.2787634,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",33,3885.3024149,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",4,3107.2376323,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",49,7773.5545147,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",18,10326.63527,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",51,8345.720117,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",38,11196.510211,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",36,11196.510211,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",14,12155.534274,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",12,12112.163896,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",10,12567.923335,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",35,10568.313039,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",29,10568.313039,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",27,3131.1597015,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",34,2768.5919713,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",73,5608.9321597,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",31,3238.8686691,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",35,3238.8686691,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",45,2784.8006938,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",9,2352.8146314,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",5,2419.8186417,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",39,5607.6178019,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",52,4833.7719543,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",18,6729.2706984,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",13,4650.4590121,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",63,2381.6825606,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",82,2073.9375816,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",48,4860.9513579,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",59,4860.9513579,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",24,5479.1528684,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",36,4932.4457808,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",24,5479.1528684,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",46,5492.4185234,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",36,5485.9046072,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",48,6823.2597987,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",24,6682.8883951,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",86,3538.0915886,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",62,2425.0760159,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",24,2587.4196654,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",56,2098.2742041,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",23,2379.7761942,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",54,2098.2742041,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",68,1929.2186803,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",55,4312.5001,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",73,2783.531933,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",60,8171.1348279,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",50,5557.3029075,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",50,5557.3029075,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",33,5058.0263478,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",33,5253.9908871,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",53,3738.4385883,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",69,5273.3867989,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",40,5399.563813,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",36,7251.5603325,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",32,5058.0263478,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",30,5720.4125539,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",48,10718.983797,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",80,2256.8907798,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",70,2424.7706903,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",29,3299.8355533,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",20,3347.2010374,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",36,5203.6128576,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",36,5801.4725361,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",17,4913.5074345,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",15,5086.1395305,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",13,5379.3980004,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",7,5351.330445,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",4,5668.2726714,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",75,3102.6452511,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",36,5787.2296993,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",28,5651.6530563,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",34,6296.8870815,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",28,7404.5639312,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",12,4804.4601785,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",8,6102.5921329,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",8,5406.8340681,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",49,4701.6346025,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",21,5336.8198698,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",13,4291.0232695,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",64,5210.3938212,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",59,4321.1019926,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",22,5363.248378,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",15,4864.0192457,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",77,3775.4492263,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",63,3264.6046958,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",63,3264.6046958,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",80,3670.36076,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",87,3670.36076,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",78,2830.0569075,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",51,5123.3913335,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",24,5402.1329563,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",22,5402.1329563,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",15,4745.576816,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic asian","female",49,5173.5836008,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",63,5173.5836008,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",59,3734.8860607,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",31,5178.4227161,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",10,5294.1889231,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",7,5325.4252182,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",4,5023.8375417,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",29,6219.1407368,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",28,5981.4030364,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",33,5744.1996539,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",42,6035.4851411,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",15,6668.2194852,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",44,1694.1825274,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",48,1694.1825274,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",21,1860.1616425,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",18,1621.47402,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",8,1980.1588724,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",11,1652.2690128,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",14,1741.2127874,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",15,1646.290382,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",58,3838.0779359,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",65,3838.0779359,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",22,5731.3704215,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",20,5252.3860327,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",46,2005.2053336,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",42,1843.3479639,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",35,3550.3301473,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",37,3550.3301473,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",37,7709.6441803,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","male",35,7709.6441803,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",11,9395.3893821,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",5,9932.8002757,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",36,18147.869621,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",38,18147.869621,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",33,8366.7447874,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",68,9532.0795547,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",34,12686.238415,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",34,12686.238415,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",2,16336.723504,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",48,4839.143176,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",47,4839.143176,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",26,6764.2931799,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",23,5356.9980273,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",51,7624.7435252,0,0,0,1,1,1,1,0,0,1,1,1
